"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"MRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.91,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.91,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.912,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.912,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.906,
"MUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.906,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.925,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.53,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.771,
"MDA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.996,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",93.73,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",90.584,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",95.514,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",88.376,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",93.279,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.88,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",98.667,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",98.262,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",97.784,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",97.704,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",97.089,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",95.768,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",96.057,
"MNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",95.76,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.994,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.994,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.991,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.991,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.998,
"MAR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.998,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.806,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.806,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.902,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.902,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.941,
"MOZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.941,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.939,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.939,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.861,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.861,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.84,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.84,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.84,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.84,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.84,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.84,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.84,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.839,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.839,
"MMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.839,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"NAM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"NPL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.963,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.963,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.961,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.961,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.959,
"NIC","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.959,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"NER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.977,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.977,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.978,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.978,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.98,
"NGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.98,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.975,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.975,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.974,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.974,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.981,
"OMN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.981,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.813,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.813,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.827,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.827,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.832,
"PAK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.832,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.852,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.852,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.819,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.819,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.792,
"PAN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.792,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",95.823,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",95.642,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",98.226,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",98.226,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",98.384,
"PNG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.384,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.976,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.976,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"PRY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",98.179,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",98.18,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",98.271,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",98.271,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",98.41,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.421,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",98.421,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",98.412,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",98.409,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",98.399,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",98.399,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",98.399,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",98.399,
"PER","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.399,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",97.607,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",97.607,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",98.414,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",98.414,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",98.739,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.709,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",98.742,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",98.742,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",98.724,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",98.723,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",98.707,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",98.634,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",98.397,
"PHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.397,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.991,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.991,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.959,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.959,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.958,
"QAT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.958,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.778,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.77,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.712,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.033,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",98.711,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",98.743,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",98.659,
"ROU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.002,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",94.334,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",93.76,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",93.544,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",90.982,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",92.168,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",90.547,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",90.69,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",90.249,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",90.738,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",83.132,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",75.337,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",68.777,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",70.48,
"RUS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",70.061,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"RWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.683,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.683,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.705,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.705,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.739,
"SAU","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.739,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.988,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.988,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.986,
